Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Number_Of_Years,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales
16.0,reg,0.173027688,Snack_Foods,155.2972,10,medium,tier_1,supermarket_type1,3583.3356
6.155,reg,0.095045476,Meat,213.456,0,medium,tier_3,supermarket_type2,2556.672
13.85,reg,0.025891588,Frozen_Foods,165.121,5,small,tier_2,supermarket_type1,2936.178
12.6,reg,0.195979015,Baking_Goods,198.011,24,small,tier_1,grocery_store,392.822
13.1,low,0.037793818,Fruits_and_Vegetables,173.8054,2,small,tier_2,supermarket_type1,2801.6864
12.6,low,0.045002624,Household,196.5084,24,small,tier_1,grocery_store,198.4084
11.8,low,0.054460571,Hard_Drinks,77.0012,2,small,tier_2,supermarket_type1,2277.036
15.5,reg,0.075736746,Baking_Goods,265.5568,5,small,tier_2,supermarket_type1,4482.1656
14.15,low,0.014719325,Household,196.911,11,small,tier_3,grocery_store,392.822
12.6,low,0.066828857,Household,114.186,24,medium,tier_3,supermarket_type3,1924.162
12.6,reg,0.195979015,Starchy_Foods,184.1924,24,small,tier_1,grocery_store,185.0924
20.7,low,0.04903471,Fruits_and_Vegetables,39.9506,2,small,tier_2,supermarket_type1,872.8638
15.2,low,0.035497039,Canned,216.7824,11,small,tier_3,grocery_store,436.7648
11.5,low,0.017638893,Health_and_Hygiene,132.7626,5,small,tier_2,supermarket_type1,2885.5772
21.25,low,0.01945343,Snack_Foods,120.8756,10,medium,tier_1,supermarket_type1,1454.1072
14.1,low,0.11326743,Baking_Goods,54.5956,12,small,tier_1,supermarket_type1,1037.3164
9.395,reg,0.109713464,Soft_Drinks,41.3112,2,small,tier_2,supermarket_type1,255.6672
12.6,reg,0.0,Frozen_Foods,130.531,24,medium,tier_3,supermarket_type3,5582.733
7.895,reg,0.094952408,Breakfast,101.1332,0,medium,tier_3,supermarket_type2,1332.9316
14.0,low,0.029026218,Health_and_Hygiene,131.331,2,medium,tier_2,supermarket_type1,3635.268
5.365,reg,0.140123575,Seafood,172.0764,22,high,tier_3,supermarket_type1,2748.4224
16.35,low,0.03272295,Meat,165.7842,2,high,tier_2,supermarket_type1,1823.6262
15.75,low,0.135836828,Household,100.37,2,high,tier_2,supermarket_type1,1298.31
7.5,low,0.036382524,Health_and_Hygiene,177.9028,0,medium,tier_3,supermarket_type2,1416.8224
14.8,low,0.0,Meat,189.3846,22,high,tier_3,supermarket_type1,4777.115
7.07,low,0.094201018,Snack_Foods,115.8834,2,high,tier_2,supermarket_type1,1036.6506
20.5,low,0.143506376,Household,34.719,10,medium,tier_1,supermarket_type1,768.999
12.6,reg,0.133347119,Dairy,193.0794,24,small,tier_1,grocery_store,975.397
18.0,low,0.124428516,Frozen_Foods,119.9124,5,small,tier_2,supermarket_type1,948.0992
9.5,reg,0.195979015,Frozen_Foods,231.8668,11,small,tier_3,grocery_store,230.3668
15.0,low,0.071312064,Health_and_Hygiene,125.7362,22,high,tier_3,supermarket_type1,3020.0688
20.1,reg,0.022425236,Fruits_and_Vegetables,226.3036,12,small,tier_1,supermarket_type1,910.8144
11.0,reg,0.133352623,Canned,219.7798,10,medium,tier_1,supermarket_type1,2644.5576
18.7,low,0.046079558,Health_and_Hygiene,151.5682,5,small,tier_2,supermarket_type1,1982.0866
12.6,low,0.0,Health_and_Hygiene,64.2168,24,medium,tier_3,supermarket_type3,1278.336
15.15,reg,0.066446521,Frozen_Foods,147.976,0,medium,tier_3,supermarket_type2,732.38
14.1,low,0.066979957,Snack_Foods,196.7084,10,medium,tier_1,supermarket_type1,3174.5344
8.42,low,0.187918654,Health_and_Hygiene,65.4168,11,medium,tier_3,grocery_store,127.8336
12.6,low,0.051924192,Snack_Foods,121.0072,24,medium,tier_3,supermarket_type3,2940.1728
12.6,low,0.054806734,Fruits_and_Vegetables,145.1444,24,medium,tier_3,supermarket_type3,3918.8988
8.27,low,0.018813601,Health_and_Hygiene,237.988,12,small,tier_1,supermarket_type1,6501.8699
12.6,low,0.094910421,Breads,84.5566,24,small,tier_1,grocery_store,253.6698
8.615,low,0.116722514,Fruits_and_Vegetables,95.4436,0,medium,tier_3,supermarket_type2,567.2616
12.6,low,0.195979015,Dairy,105.9306,24,small,tier_1,grocery_store,209.0612
9.8,low,0.013863257,Soft_Drinks,45.106,10,medium,tier_1,supermarket_type1,1398.18
12.6,reg,0.021471456,Snack_Foods,131.0284,24,small,tier_1,grocery_store,131.8284
12.6,low,0.0,Meat,109.1938,24,medium,tier_3,supermarket_type3,2036.6822
13.65,reg,0.026067434,Snack_Foods,78.8302,2,medium,tier_2,supermarket_type1,713.0718
6.385,reg,0.123710526,Snack_Foods,37.1874,12,small,tier_1,supermarket_type1,247.0118
20.5,low,0.119547387,Baking_Goods,108.9596,10,medium,tier_1,supermarket_type1,539.298
16.85,reg,0.079690403,Snack_Foods,113.4544,12,small,tier_1,supermarket_type1,2908.2144
7.785,low,0.088691614,Fruits_and_Vegetables,61.851,5,small,tier_2,supermarket_type1,1454.773
12.6,low,0.104784329,Fruits_and_Vegetables,150.4366,24,small,tier_1,grocery_store,151.1366
12.6,low,0.032024659,Meat,62.7194,24,medium,tier_3,supermarket_type3,1857.582
10.8,low,0.041950753,Health_and_Hygiene,190.0214,7,medium,tier_2,supermarket_type1,2449.4782
15.0,reg,0.091018048,Canned,60.2904,11,medium,tier_3,grocery_store,117.1808
5.175,low,0.037398953,Canned,84.2224,12,small,tier_1,supermarket_type1,852.224
11.6,low,0.017845372,Canned,179.0686,2,small,tier_2,supermarket_type1,5688.5952
6.775,low,0.105459307,Household,84.625,7,small,tier_2,supermarket_type1,2496.75
9.31,low,0.038032068,Frozen_Foods,61.351,7,small,tier_2,supermarket_type1,822.263
15.0,low,0.064504433,Hard_Drinks,47.306,2,small,tier_2,supermarket_type1,652.484
13.3,low,0.021306635,Baking_Goods,119.8124,10,medium,tier_1,supermarket_type1,1896.1984
16.0,reg,0.116063284,Fruits_and_Vegetables,59.1246,0,medium,tier_3,supermarket_type2,753.0198
12.6,low,0.059336763,Snack_Foods,212.1902,24,small,tier_1,grocery_store,424.7804
6.48,low,0.034091649,Snack_Foods,146.2076,2,small,tier_2,supermarket_type1,2364.9216
12.6,reg,0.081955735,Canned,142.0838,24,small,tier_1,grocery_store,280.9676
12.6,low,0.088551694,Household,191.5504,24,medium,tier_3,supermarket_type3,5944.2624
12.5,low,0.071230537,Starchy_Foods,128.102,5,small,tier_2,supermarket_type1,885.514
8.39,reg,0.024185517,Frozen_Foods,115.7176,22,high,tier_3,supermarket_type1,1374.2112
17.7,reg,0.041163522,Fruits_and_Vegetables,80.8276,2,high,tier_2,supermarket_type1,1868.2348
12.5,reg,0.0,Fruits_and_Vegetables,80.8592,11,high,tier_3,grocery_store,82.5592
12.6,low,0.0,Snack_Foods,248.8092,24,medium,tier_3,supermarket_type3,6474.2392
15.6,low,0.087719692,Snack_Foods,218.5798,12,small,tier_1,supermarket_type1,4407.596
10.65,low,0.048677482,Others,166.1526,5,small,tier_2,supermarket_type1,2466.789
12.35,low,0.041907648,Health_and_Hygiene,36.2216,0,medium,tier_3,supermarket_type2,346.216
6.035,reg,0.065783783,Baking_Goods,188.224,12,small,tier_1,supermarket_type1,5779.144
6.155,reg,0.094807042,Meat,213.356,10,medium,tier_1,supermarket_type1,3835.008
16.75,low,0.128778474,Breads,89.1856,22,high,tier_3,supermarket_type1,1581.9408
16.75,low,0.060668416,Dairy,172.4106,7,high,tier_2,supermarket_type1,2908.8802
15.1,low,0.056067524,Household,139.8496,0,medium,tier_3,supermarket_type2,1270.3464
21.25,low,0.114066204,Health_and_Hygiene,233.03,0,medium,tier_3,supermarket_type2,5592.72
9.395,reg,0.10039894,Baking_Goods,89.6856,12,small,tier_1,supermarket_type1,878.856
17.6,low,0.097135675,Dairy,89.3856,22,high,tier_3,supermarket_type1,1318.284
12.6,low,0.032610007,Household,37.4822,24,medium,tier_3,supermarket_type3,942.7728
13.15,reg,0.165616415,Fruits_and_Vegetables,172.6764,10,medium,tier_1,supermarket_type1,2061.3168
5.035,reg,0.0,Breads,228.2036,12,small,tier_1,supermarket_type1,4781.7756
12.6,reg,0.030362777,Dairy,210.5244,24,medium,tier_3,supermarket_type3,6501.8699
12.6,low,0.03409886,Others,162.621,24,small,tier_1,grocery_store,815.605
12.6,low,0.145951533,Household,160.9552,24,small,tier_1,grocery_store,162.4552
5.48,low,0.015138834,Frozen_Foods,81.925,7,small,tier_2,supermarket_type1,3079.325
19.35,reg,0.031069993,Snack_Foods,112.0544,11,small,tier_3,grocery_store,223.7088
9.195,low,0.115535487,Frozen_Foods,59.5246,2,small,tier_2,supermarket_type1,810.9444
5.26,reg,0.02454694,Breads,95.7068,10,medium,tier_1,supermarket_type1,1166.4816
12.6,reg,0.067175915,Baking_Goods,187.124,24,medium,tier_3,supermarket_type3,3728.48
6.235,low,0.118674359,Household,261.691,12,small,tier_1,supermarket_type1,3155.892
11.8,reg,0.057421582,Meat,149.9366,12,small,tier_1,supermarket_type1,1662.5026
20.7,reg,0.114022125,Dairy,92.9436,22,high,tier_3,supermarket_type1,2174.5028
13.6,low,0.010033871,Household,177.937,0,medium,tier_3,supermarket_type2,2293.681
5.82,low,0.080765853,Household,169.179,10,medium,tier_1,supermarket_type1,2037.348
7.76,low,0.05930285,Snack_Foods,98.77,22,high,tier_3,supermarket_type1,1697.79
18.35,low,0.041753387,Hard_Drinks,187.6872,7,high,tier_2,supermarket_type1,2836.308
7.285,low,0.050065211,Dairy,157.4288,7,high,tier_2,supermarket_type1,2042.6744
15.1,reg,0.096020459,Meat,133.7942,22,high,tier_3,supermarket_type1,2384.8956
7.0,low,0.15202235,Canned,106.628,0,medium,tier_3,supermarket_type2,639.168
12.6,low,0.087383304,Dairy,180.4292,24,medium,tier_3,supermarket_type3,4013.4424
18.35,low,0.03066757,Health_and_Hygiene,193.4162,2,medium,tier_2,supermarket_type1,2116.5782
13.8,reg,0.0,Fruits_and_Vegetables,74.3012,7,medium,tier_2,supermarket_type1,1669.8264
18.35,low,0.03321399,Dairy,154.934,12,small,tier_1,supermarket_type1,1225.072
12.6,low,0.097429924,Soft_Drinks,172.8738,24,medium,tier_3,supermarket_type3,3649.2498
8.895,reg,0.039120291,Baking_Goods,206.8296,7,medium,tier_2,supermarket_type1,4154.592
12.6,low,0.01055095,Household,234.9958,24,medium,tier_3,supermarket_type3,6501.8699
15.5,low,0.053480419,Soft_Drinks,42.377,7,medium,tier_2,supermarket_type1,1211.756
14.5,reg,0.128520186,Baking_Goods,101.4332,7,medium,tier_2,supermarket_type1,1948.1308
12.6,low,0.044444956,Household,245.2802,24,medium,tier_3,supermarket_type3,6501.8699
8.26,low,0.034544435,Hard_Drinks,116.0834,0,medium,tier_3,supermarket_type2,1267.0174
10.0,low,0.073678663,Health_and_Hygiene,120.944,0,medium,tier_3,supermarket_type2,2037.348
9.0,low,0.079668739,Canned,79.6644,0,medium,tier_3,supermarket_type2,1571.288
5.655,low,0.085447928,Fruits_and_Vegetables,165.85,7,medium,tier_2,supermarket_type1,1830.95
18.6,low,0.080434451,Health_and_Hygiene,93.4436,22,high,tier_3,supermarket_type1,1701.7848
15.0,low,0.044978225,Health_and_Hygiene,140.8838,10,medium,tier_1,supermarket_type1,2247.7408
20.5,low,0.023190134,Others,153.434,7,medium,tier_2,supermarket_type1,3981.484
8.785,low,0.025967624,Fruits_and_Vegetables,119.9414,12,small,tier_1,supermarket_type1,1462.0968
8.77,reg,0.046962004,Fruits_and_Vegetables,173.8422,0,medium,tier_3,supermarket_type2,3448.844
18.75,low,0.05233528,Health_and_Hygiene,108.128,2,medium,tier_2,supermarket_type1,1065.28
19.85,low,0.17635245,Fruits_and_Vegetables,220.8772,7,medium,tier_2,supermarket_type1,4225.1668
17.5,low,0.013692598,Frozen_Foods,259.7304,0,medium,tier_3,supermarket_type2,3616.6256
14.6,low,0.0,Others,242.3538,5,small,tier_2,supermarket_type1,5287.7836
11.8,reg,0.093655728,Snack_Foods,127.1704,12,small,tier_1,supermarket_type1,3004.0896
11.65,reg,0.018275816,Meat,110.8544,11,small,tier_3,grocery_store,111.8544
13.65,reg,0.184167712,Canned,213.7902,12,small,tier_1,supermarket_type1,1274.3412
12.6,reg,0.158954903,Frozen_Foods,34.9558,24,medium,tier_3,supermarket_type3,1120.5414
16.6,low,0.050392993,Canned,118.4124,7,medium,tier_2,supermarket_type1,3199.8348
18.0,low,0.008558144,Baking_Goods,79.0618,7,medium,tier_2,supermarket_type1,1208.427
7.17,reg,0.059820884,Fruits_and_Vegetables,130.3968,10,medium,tier_1,supermarket_type1,3523.4136
10.3,low,0.070149088,Dairy,264.5226,10,medium,tier_1,supermarket_type1,3436.1938
12.6,low,0.095919472,Breads,162.6552,24,medium,tier_3,supermarket_type3,5685.932
12.6,low,0.058092551,Snack_Foods,172.0422,24,small,tier_1,grocery_store,517.3266
11.5,low,0.195979015,Snack_Foods,123.9704,11,small,tier_3,grocery_store,375.5112
7.855,reg,0.161798604,Baking_Goods,37.2848,10,medium,tier_1,supermarket_type1,745.696
12.6,low,0.148742896,Baking_Goods,107.128,24,small,tier_1,grocery_store,319.584
17.35,low,0.0,Frozen_Foods,72.2038,2,small,tier_2,supermarket_type1,886.8456
9.0,low,0.032022535,Household,101.8016,12,small,tier_1,supermarket_type1,1720.4272
12.6,reg,0.049842613,Fruits_and_Vegetables,164.2526,24,medium,tier_3,supermarket_type3,3946.8624
12.6,low,0.156304192,Snack_Foods,256.3672,24,small,tier_1,grocery_store,255.6672
10.195,reg,0.012458143,Meat,196.311,12,small,tier_1,supermarket_type1,589.233
15.7,low,0.037201127,Soft_Drinks,181.7634,22,high,tier_3,supermarket_type1,2544.6876
15.7,low,0.045274134,Frozen_Foods,177.966,10,medium,tier_1,supermarket_type1,3415.554
8.88,low,0.098603729,Household,210.727,5,small,tier_2,supermarket_type1,4194.54
15.2,low,0.097457483,Health_and_Hygiene,114.4492,0,medium,tier_3,supermarket_type2,579.246
10.195,low,0.051661272,Breads,33.3558,12,small,tier_1,supermarket_type1,848.895
6.67,reg,0.0,Snack_Foods,133.0626,10,medium,tier_1,supermarket_type1,1573.9512
12.6,reg,0.041273391,Frozen_Foods,91.6804,24,medium,tier_3,supermarket_type3,3858.9768
12.6,reg,0.141997869,Fruits_and_Vegetables,90.5514,24,medium,tier_3,supermarket_type3,2036.6822
8.975,reg,0.0,Canned,84.9224,0,medium,tier_3,supermarket_type2,1278.336
13.8,low,0.058339153,Dairy,246.2802,0,medium,tier_3,supermarket_type2,1228.401
16.35,low,0.020544065,Fruits_and_Vegetables,49.9324,5,small,tier_2,supermarket_type1,259.662
6.11,reg,0.103503049,Fruits_and_Vegetables,129.6968,2,small,tier_2,supermarket_type1,1174.4712
7.785,low,0.140342195,Dairy,105.6306,2,small,tier_2,supermarket_type1,627.1836
12.6,low,0.12929931,Household,178.237,24,medium,tier_3,supermarket_type3,6501.8699
18.85,low,0.036031137,Meat,60.4562,5,small,tier_2,supermarket_type1,1125.8678
12.6,low,0.008903212,Meat,120.9756,24,medium,tier_3,supermarket_type3,2787.0388
6.65,low,0.087669485,Fruits_and_Vegetables,127.2678,12,small,tier_1,supermarket_type1,2416.1882
7.5,low,0.0,Household,59.2588,10,medium,tier_1,supermarket_type1,916.1408
5.985,low,0.005661669,Baking_Goods,186.5924,22,high,tier_3,supermarket_type1,2591.2936
6.78,reg,0.0,Baking_Goods,95.012,10,medium,tier_1,supermarket_type1,2050.664
6.195,low,0.07198553,Snack_Foods,122.2098,12,small,tier_1,supermarket_type1,1205.098
18.6,reg,0.17133418,Meat,48.8376,22,high,tier_3,supermarket_type1,287.6256
8.63,reg,0.047329385,Canned,174.1422,11,high,tier_3,grocery_store,517.3266
11.8,reg,0.170977155,Canned,117.0834,0,medium,tier_3,supermarket_type2,1842.9344
7.075,low,0.058298384,Dairy,145.8128,22,high,tier_3,supermarket_type1,1725.7536
8.395,low,0.039715591,Snack_Foods,100.1042,2,high,tier_2,supermarket_type1,1289.6546
17.85,low,0.046824729,Meat,153.6682,0,medium,tier_3,supermarket_type2,1829.6184
12.35,reg,0.195979015,Baking_Goods,79.2328,11,medium,tier_3,grocery_store,154.4656
14.6,low,0.059611153,Others,238.3538,7,medium,tier_2,supermarket_type1,2163.1842
12.6,reg,0.103517853,Baking_Goods,164.95,24,medium,tier_3,supermarket_type3,4161.25
11.65,reg,0.075834825,Snack_Foods,82.9908,5,small,tier_2,supermarket_type1,1258.362
20.7,low,0.170072462,Canned,183.8266,10,medium,tier_1,supermarket_type1,1844.266
8.77,reg,0.0,Fruits_and_Vegetables,173.6422,22,high,tier_3,supermarket_type1,517.3266
20.25,low,0.036399734,Dairy,219.3482,7,high,tier_2,supermarket_type1,6501.8699
13.65,reg,0.072912432,Frozen_Foods,198.4426,12,small,tier_1,supermarket_type1,5536.7928
17.7,low,0.012567811,Household,168.4474,7,small,tier_2,supermarket_type1,2358.2636
8.315,reg,0.035773394,Baking_Goods,144.3444,2,small,tier_2,supermarket_type1,3483.4656
12.6,reg,0.046382793,Fruits_and_Vegetables,122.8388,24,medium,tier_3,supermarket_type3,2972.1312
7.81,low,0.067836851,Soft_Drinks,246.1486,2,medium,tier_2,supermarket_type1,5375.6692
11.1,low,0.0,Snack_Foods,220.7482,10,medium,tier_1,supermarket_type1,4380.964
18.1,low,0.022434418,Fruits_and_Vegetables,96.2094,10,medium,tier_1,supermarket_type1,952.094
8.88,low,0.086764795,Hard_Drinks,153.8682,5,small,tier_2,supermarket_type1,1829.6184
12.15,low,0.0,Health_and_Hygiene,39.1506,2,small,tier_2,supermarket_type1,1480.0734
9.5,low,0.085437778,Hard_Drinks,188.4872,0,medium,tier_3,supermarket_type2,3592.6568
15.25,low,0.089998959,Frozen_Foods,215.1192,7,medium,tier_2,supermarket_type1,2157.192
12.6,reg,0.054288646,Meat,96.6094,24,medium,tier_3,supermarket_type3,2189.8162
12.15,low,0.0,Others,123.773,12,small,tier_1,supermarket_type1,3325.671
16.35,low,0.016993204,Household,95.741,12,small,tier_1,supermarket_type1,965.41
12.6,low,0.06908877,Meat,52.3324,24,medium,tier_3,supermarket_type3,1298.31
12.85,low,0.137441201,Snack_Foods,157.663,10,medium,tier_1,supermarket_type1,2659.871
12.5,low,0.051970788,Fruits_and_Vegetables,103.699,11,medium,tier_3,grocery_store,412.796
7.905,low,0.0,Frozen_Foods,109.1254,2,medium,tier_2,supermarket_type1,1627.881
17.85,low,0.02492239,Soft_Drinks,153.4998,0,medium,tier_3,supermarket_type2,2922.1962
7.21,reg,0.144924795,Snack_Foods,100.8332,7,medium,tier_2,supermarket_type1,1537.998
5.175,low,0.030349723,Health_and_Hygiene,37.0874,5,small,tier_2,supermarket_type1,423.4488
12.6,low,0.195979015,Fruits_and_Vegetables,163.221,24,small,tier_1,grocery_store,326.242
16.2,low,0.050625182,Household,193.1162,2,small,tier_2,supermarket_type1,2501.4106
14.0,low,0.02371512,Baking_Goods,103.8332,22,high,tier_3,supermarket_type1,1743.0644
8.42,low,0.112177581,Health_and_Hygiene,65.9168,22,high,tier_3,supermarket_type1,958.752
9.3,low,0.04774013,Baking_Goods,195.0136,11,high,tier_3,grocery_store,194.4136
9.395,low,0.159304333,Soft_Drinks,226.172,5,small,tier_2,supermarket_type1,3848.324
17.85,reg,0.020989308,Meat,260.7936,7,small,tier_2,supermarket_type1,4697.8848
12.6,low,0.01769927,Dairy,74.2012,24,medium,tier_3,supermarket_type3,1290.3204
6.13,low,0.0,Dairy,60.1536,22,high,tier_3,supermarket_type1,1102.5648
12.6,low,0.096658404,Fruits_and_Vegetables,216.9166,24,small,tier_1,grocery_store,217.7166
20.1,reg,0.054816926,Fruits_and_Vegetables,194.282,0,medium,tier_3,supermarket_type2,1544.656
16.5,reg,0.068511103,Canned,103.699,2,medium,tier_2,supermarket_type1,1651.184
5.615,low,0.12574524,Health_and_Hygiene,122.473,5,small,tier_2,supermarket_type1,1354.903
7.52,reg,0.044023213,Baking_Goods,183.095,12,small,tier_1,supermarket_type1,5492.85
12.6,reg,0.068754395,Breakfast,54.5614,24,medium,tier_3,supermarket_type3,1713.1034
13.8,reg,0.024660202,Canned,87.4172,11,medium,tier_3,grocery_store,178.4344
17.6,reg,0.039214444,Snack_Foods,98.241,5,small,tier_2,supermarket_type1,1930.82
20.5,low,0.036344721,Fruits_and_Vegetables,122.3756,2,small,tier_2,supermarket_type1,2544.6876
11.8,low,0.008554052,Health_and_Hygiene,116.9492,22,high,tier_3,supermarket_type1,1969.4364
12.6,reg,0.170000805,Dairy,155.963,24,medium,tier_3,supermarket_type3,4537.427
20.25,low,0.148302815,Health_and_Hygiene,108.3938,10,medium,tier_1,supermarket_type1,2787.0388
15.85,low,0.081914677,Breads,177.637,10,medium,tier_1,supermarket_type1,3352.303
17.7,low,0.029914022,Snack_Foods,166.2816,22,high,tier_3,supermarket_type1,2516.724
6.035,reg,0.065771344,Baking_Goods,185.324,5,small,tier_2,supermarket_type1,3728.48
12.6,low,0.043551753,Snack_Foods,184.495,24,medium,tier_3,supermarket_type3,6501.8699
12.35,low,0.163941937,Household,117.0124,12,small,tier_1,supermarket_type1,1540.6612
14.65,reg,0.099692906,Snack_Foods,50.9666,2,small,tier_2,supermarket_type1,717.7324
10.895,low,0.059834024,Fruits_and_Vegetables,133.5284,11,small,tier_3,grocery_store,263.6568
15.75,low,0.166174549,Dairy,37.4506,7,small,tier_2,supermarket_type1,1062.6168
11.15,low,0.119930029,Dairy,44.2744,5,small,tier_2,supermarket_type1,588.5672
8.985,reg,0.057944376,Frozen_Foods,131.531,7,small,tier_2,supermarket_type1,1428.141
17.6,reg,0.065649353,Snack_Foods,94.841,11,small,tier_3,grocery_store,193.082
12.6,low,0.080249973,Household,168.679,24,medium,tier_3,supermarket_type3,4923.591
13.15,reg,0.037952777,Snack_Foods,89.5856,12,small,tier_1,supermarket_type1,1494.0552
9.195,reg,0.064113698,Frozen_Foods,86.5566,10,medium,tier_1,supermarket_type1,1183.7924
